algorithm, signals, videoshots, workstations, signal2Shots, shot2Workstations, displaysMinimum, displaysMaximum, displaysTotal, scenario generation time, steps, total_pairs, rMetric, rLimit, rRelation
Seq, 1000,100,10,12,2,2,5,26,3,12000,12000,1.0,0.038461538461538464
Greedy, 1000,100,10,12,2,2,5,26,18,10760,12000,1.1152416356877324,0.042893909064912784
SingleFlow, 1000,100,10,12,2,2,5,26,6871,1000,12000,12.0,0.46153846153846156
CliqueFlow, 1000,100,10,12,2,2,5,26,8814,962,12000,12.474012474012474,0.4797697105389413
Seq, 1000,100,10,12,2,2,5,32,4,12000,12000,1.0,0.03125
Greedy, 1000,100,10,12,2,2,5,32,14,9858,12000,1.2172854534388313,0.03804017041996348
SingleFlow, 1000,100,10,12,2,2,5,32,7127,1000,12000,12.0,0.375
CliqueFlow, 1000,100,10,12,2,2,5,32,7893,742,12000,16.172506738544474,0.5053908355795148
Seq, 1000,100,10,12,2,2,5,27,4,12000,12000,1.0,0.037037037037037035
Greedy, 1000,100,10,12,2,2,5,27,14,10387,12000,1.1552902666795033,0.04278852839553716
SingleFlow, 1000,100,10,12,2,2,5,27,7477,1000,12000,12.0,0.4444444444444444
CliqueFlow, 1000,100,10,12,2,2,5,27,9363,945,12000,12.698412698412698,0.4703115814226925
Seq, 1000,100,10,12,2,2,5,32,6,12000,12000,1.0,0.03125
Greedy, 1000,100,10,12,2,2,5,32,17,10095,12000,1.188707280832095,0.03714710252600297
SingleFlow, 1000,100,10,12,2,2,5,32,7319,1000,12000,12.0,0.375
CliqueFlow, 1000,100,10,12,2,2,5,32,7679,741,12000,16.194331983805668,0.5060728744939271
Seq, 1000,100,10,12,2,2,5,30,4,12000,12000,1.0,0.03333333333333333
Greedy, 1000,100,10,12,2,2,5,30,24,10162,12000,1.1808699074985238,0.0393623302499508
SingleFlow, 1000,100,10,12,2,2,5,30,7105,1000,12000,12.0,0.4
CliqueFlow, 1000,100,10,12,2,2,5,30,7845,748,12000,16.0427807486631,0.5347593582887701
Seq, 1000,100,10,12,2,2,5,30,4,12000,12000,1.0,0.03333333333333333
Greedy, 1000,100,10,12,2,2,5,30,18,10051,12000,1.1939110536265047,0.03979703512088349
SingleFlow, 1000,100,10,12,2,2,5,30,7155,1000,12000,12.0,0.4
CliqueFlow, 1000,100,10,12,2,2,5,30,7662,757,12000,15.852047556142669,0.5284015852047557
Seq, 1000,100,10,12,2,2,5,30,4,12000,12000,1.0,0.03333333333333333
Greedy, 1000,100,10,12,2,2,5,30,15,10214,12000,1.1748580379870766,0.039161934599569216
SingleFlow, 1000,100,10,12,2,2,5,30,6848,1000,12000,12.0,0.4
CliqueFlow, 1000,100,10,12,2,2,5,30,7673,777,12000,15.444015444015443,0.5148005148005148
Seq, 1000,100,10,12,2,2,5,28,4,12000,12000,1.0,0.03571428571428571
Greedy, 1000,100,10,12,2,2,5,28,15,10514,12000,1.1413353623739775,0.040761977227642056
SingleFlow, 1000,100,10,12,2,2,5,28,7019,1000,12000,12.0,0.42857142857142855
CliqueFlow, 1000,100,10,12,2,2,5,28,8138,795,12000,15.09433962264151,0.5390835579514824
Seq, 1000,100,10,12,2,2,5,28,4,12000,12000,1.0,0.03571428571428571
Greedy, 1000,100,10,12,2,2,5,28,16,10372,12000,1.1569610489780178,0.04132003746350064
SingleFlow, 1000,100,10,12,2,2,5,28,6569,1000,12000,12.0,0.42857142857142855
CliqueFlow, 1000,100,10,12,2,2,5,28,7645,794,12000,15.113350125944585,0.5397625044980209
Seq, 1000,100,10,12,2,2,5,31,3,12000,12000,1.0,0.03225806451612903
Greedy, 1000,100,10,12,2,2,5,31,14,10020,12000,1.1976047904191616,0.038632412594166506
SingleFlow, 1000,100,10,12,2,2,5,31,6500,1000,12000,12.0,0.3870967741935484
CliqueFlow, 1000,100,10,12,2,2,5,31,7669,740,12000,16.216216216216218,0.5231037489102006
